control_number,specific_name,generic_name,category,qty,unit,origin,ship_date
2014557977,TROCHA,SHELL,SPR,3444,NO,ID,11/6/14
2014557978,CAPIZ,SHELL,SPR,72,NO,IN,11/3/14
2014557979,,STARFISH,BOD,792,NO,VN,11/7/14
2014557979,,ARK,SPR,792,NO,VN,11/7/14
2014557979,,TURBAN,SPR,792,NO,VN,11/7/14
2014558433,,WATERBUCK,TRO,1,NO,ZA,10/28/14
2014558433,,ORIBI,TRO,1,NO,ZA,10/28/14
2014558433,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,10/28/14
2014558433,BUSH,DUIKER,TRO,1,NO,ZA,10/28/14
2014558433,,NYALA,TRO,1,NO,ZA,10/28/14
2014558433,,GEMSBOK,TRO,1,NO,ZA,10/28/14
2014558529,AMERICAN,BEAVER,SKI,6,NO,CA,11/27/14
2014558745,GREAT PEARL,OYSTER,SPR,3168,NO,ID,11/11/14
2014558747,,OYSTER,SPR,4380,NO,ID,11/11/14
2014558750,GREAT PEARL,OYSTER,SPR,76,NO,ID,11/11/14
2014558756,GREAT PEARL,OYSTER,SPR,29,NO,VN,11/7/14
2014558756,PEARL,MUSSEL,SPR,505,NO,VN,11/7/14
2014558757,GREAT PEARL,OYSTER,SPR,709,NO,VN,11/7/14
2014558761,,OYSTER,SPR,26964,NO,ID,11/6/14
2014558815,TROPICAL,FISH,LIV,17758,NO,SG,11/4/14
2014558815,ZAIRE DWARF CLAWED,FROG,LIV,150,NO,SG,11/4/14
2014558815,,SHRIMP,LIV,550,NO,SG,11/4/14
2014558815,,SHRIMP,LIV,100,NO,SG,11/4/14
2014558815,CHERRY RED,SHRIMP,LIV,250,NO,SG,11/4/14
2014558815,ASIAN FAN,SHRIMP,LIV,47,NO,SG,11/4/14
2014558815,,SHRIMP,LIV,200,NO,SG,11/4/14
2014559355,GREAT PEARL,OYSTER,JWL,315,NO,PH,11/2/14
2014559355,ABALONE,SHELL,JWL,145,NO,NZ,11/2/14
2014559355,,SHELL,JWL,32,NO,US,11/2/14
2014559355,,OYSTER,JWL,75,NO,PF,11/2/14
2014559355,,SEA FAN,JWL,4,NO,CN,11/2/14
2014559355,,OYSTER,JWL,6,NO,PH,11/2/14
2014559457,RADIATED RAT,SNAKE,SHO,8138,NO,ID,11/3/14
2014559458,PEARL,MUSSEL,SPR,672,NO,CN,11/8/14
2014559495,AMERICAN BLACK,BEAR,RUG,2,NO,CA,10/29/14
2014559503,HIMILAYAN,TAHR,TRO,1,NO,NZ,10/27/14
2014559503,ALPINE,CHAMOIS,TRO,1,NO,NZ,10/27/14
2014559503,FALLOW,DEER,TRO,2,NO,NZ,10/27/14
2014559503,,ELK,TRO,1,NO,NZ,10/27/14
2014559507,,IMPALA,TRO,1,NO,ZA,10/25/14
2014559507,,SPRINGBOK,TRO,1,NO,ZA,10/25/14
2014559507,,BUSHBUCK,TRO,1,NO,ZA,10/25/14
2014559507,BUSH,DUIKER,TRO,1,NO,ZA,10/25/14
2014559507,DESERT,WARTHOG,TRO,1,NO,ZA,10/25/14
2014559507,,BLESBOK,TRO,1,NO,ZA,10/25/14
2014559507,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,10/25/14
2014559674,STONY,CORAL,COR,1,NO,PH,10/26/14
2014559694,TROPICAL,FISH,LIV,7390,NO,TH,11/4/14
2014559694,,CATFISH,LIV,225,NO,TH,11/4/14
2014559700,,IMPALA,TRO,1,NO,ZA,11/1/14
2014559700,GREATER,KUDU,TRO,1,NO,ZA,11/1/14
2014559700,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,11/1/14
2014559752,MUSK,DEER,MED,78,NO,CN,10/17/14
2014559752,,TIGER,MED,18,NO,CN,10/17/14
2014560386,WHITE-TAILED,DEER,LPS,5175,NO,US,11/9/14
2014560405,TROPICAL,FISH,LIV,481,NO,PH,11/6/14
2014560405,OTHER,INVERTEBRATES,LIV,40,NO,PH,11/6/14
2014560405,"CRABS, LOBSTERS,",CRUSTACEANS,LIV,105,NO,PH,11/6/14
2014560405,MOLLUSC,SHELL,LIV,228,NO,PH,11/6/14
2014560411,GREAT PEARL,OYSTER,JWL,149,NO,PH,11/5/14
2014560411,ABALONE,SHELL,JWL,137,NO,NZ,11/5/14
2014560411,,SHELL,JWL,23,NO,US,11/5/14
2014560411,,OYSTER,JWL,17,NO,PF,11/5/14
2014560411,,OYSTER,JWL,18,NO,PH,11/5/14
2014560421,EASTERN GREY,KANGAROO,SHO,114,NO,AU,11/6/14
2014560771,MANILLA,CLAM,SPR,2656,NO,CN,11/8/14
2014560771,FARRER'S,SCALLOP,SPR,2656,NO,CN,11/8/14
2014560775,PEARL,MUSSEL,SPR,1296,NO,CN,11/8/14
2014561131,SOUTHERN AFRICAN,OSTRICH,FEA,666,NO,CN,11/8/14
2014561131,,WHELK,SPR,630,NO,CN,11/8/14
2014561131,,NASSA,SPR,630,NO,CN,11/8/14
2014561759,CAPIZ,SHELL,SPR,154,NO,IN,11/13/14
2014561760,CAPIZ,SHELL,SPR,198,NO,ID,11/13/14
2014561914,GREAT PEARL,OYSTER,JWL,264,NO,PH,11/9/14
2014561914,ABALONE,SHELL,JWL,236,NO,NZ,11/9/14
2014561914,,SHELL,JWL,25,NO,US,11/9/14
2014561914,,OYSTER,JWL,93,NO,PF,11/9/14
2014561914,,SEA FAN,JWL,5,NO,CN,11/9/14
2014561914,,OYSTER,JWL,40,NO,PH,11/9/14
2014562190,,WAGTAIL,SPE,2,NO,JP,11/10/14
2014562190,BLACK-BACKED,WAGTAIL,SPE,3,NO,JP,11/10/14
2014562190,,WAGTAIL,SPE,4,NO,JP,11/10/14
2014562191,,ELK,TRO,1,NO,NZ,11/1/14
2014562191,HIMILAYAN,TAHR,TRO,1,NO,NZ,11/1/14
2014562192,CAPIZ,SHELL,SPR,968,NO,PH,11/13/14
2014562194,CAPIZ,SHELL,SPR,1520,NO,PH,11/13/14
2014562218,PEARL,MUSSEL,SPR,3136,NO,CN,11/11/14
2014562223,KISSLIP,CUTTLEFISH,MEA,93,KG,JP,11/16/14
2014562223,,SQUID,MEA,120,KG,JP,11/16/14
2014562223,,SQUID,MEA,640,KG,JP,11/16/14
2014562223,,SQUID,MEA,640,KG,JP,11/16/14
2014562223,RED FLYING,SQUID,MEA,60,KG,JP,11/16/14
2014562225,SOUTHERN AFRICAN,OSTRICH,FEA,144,NO,ZA,11/13/14
2014562225,COMMON,PHEASANT,FEA,144,NO,CN,11/13/14
2014562918,SOUTHERN AFRICAN,OSTRICH,FEA,165000,NO,ZA,11/10/14
2014562920,MASKED WATER,SNAKE,SHO,1606,NO,ID,11/15/14
2014562921,MASKED WATER,SNAKE,SHO,208,NO,ID,11/18/14
2014562923,ARGENTINE SHORTFIN,SQUID,MEA,50994,KG,AR,11/13/14
2014563361,EUROPEAN,RABBIT,GAR,433,NO,AU,11/12/14
2014563367,,GOLDFISH,LIV,12280,NO,CN,11/12/14
2014563367,NEON,TETRA,LIV,3500,NO,CN,11/12/14
2014563367,,SHRIMP,LIV,1000,NO,CN,11/12/14
2014563381,DOMESTIC WATER,BUFFALO,TRO,4,NO,AU,11/8/14
2014563708,,SEAHORSE,BOD,38,NO,CN,11/1/14
2014563745,SIBERIAN,WEASEL,HAP,908,NO,RU,11/6/14
2014563745,WILD,BOAR,HAP,1,NO,DE,11/6/14
2014563745,LEAST,WEASEL,HAP,59,NO,DE,11/6/14
2014563873,,IMPALA,TRO,1,NO,NA,10/21/14
2014563873,GREATER,KUDU,TRO,1,NO,NA,10/21/14
2014563873,,GEMSBOK,TRO,1,NO,NA,10/21/14
2014563873,,HARTEBEEST,TRO,1,NO,NA,10/21/14
2014563873,,SPRINGBOK,TRO,1,NO,NA,10/21/14
2014563873,BLACK,WILDEBEEST,TRO,1,NO,NA,10/21/14
2014563873,BLUE,WILDEBEEST,TRO,1,NO,NA,10/21/14
2014564098,COMMON,SQUID,MEA,1,KG,TH,11/11/14
2014564153,HARTMANN'S MT.,ZEBRA,TRO,1,NO,ZA,11/5/14
2014564162,SNOW,CRAB,POW,7500,KG,US,11/12/14
2014564180,HARTMANN'S MT.,ZEBRA,TRO,1,NO,NA,10/21/14
2014564180,,GEMSBOK,TRO,1,NO,NA,10/21/14
2014564180,,SPRINGBOK,TRO,1,NO,NA,10/21/14
2014564180,,STEENBOK,TRO,1,NO,NA,10/21/14
2014564180,BLUE,WILDEBEEST,TRO,1,NO,NA,10/21/14
2014564180,KIRK'S,DIKDIK,TRO,1,NO,NA,10/21/14
2014564180,,WATERBUCK,TRO,1,NO,NA,10/21/14
2014564195,COMMON,ELAND,TRO,1,NO,NA,10/21/14
2014564195,GREATER,KUDU,TRO,1,NO,NA,10/21/14
2014564195,,GEMSBOK,TRO,1,NO,NA,10/21/14
2014564195,,SPRINGBOK,TRO,1,NO,NA,10/21/14
2014564195,BLUE,WILDEBEEST,TRO,1,NO,NA,10/21/14
2014564200,COMMON,ELAND,TRO,1,NO,NA,10/21/14
2014564200,,IMPALA,TRO,1,NO,NA,10/21/14
2014564200,GREATER,KUDU,TRO,1,NO,NA,10/21/14
2014564200,,GEMSBOK,TRO,1,NO,NA,10/21/14
2014564200,,HARTEBEEST,TRO,1,NO,NA,10/21/14
2014564200,,SPRINGBOK,TRO,1,NO,NA,10/21/14
2014564200,,STEENBOK,TRO,1,NO,NA,10/21/14
2014564200,BLUE,WILDEBEEST,TRO,1,NO,NA,10/21/14
2014564646,,ELK,TRO,1,NO,NZ,11/9/14
2014564646,HIMILAYAN,TAHR,TRO,1,NO,NZ,11/9/14
2014564646,FALLOW,DEER,TRO,2,NO,NZ,11/9/14
2014564911,WILD,GOAT,TRO,1,NO,PK,11/5/14
2014564911,,SHAPO,TRO,1,NO,PK,11/5/14
2014564911,SIBERIAN,IBEX,TRO,1,NO,PK,11/5/14
2014564911,,BHARAL,TRO,1,NO,PK,11/5/14
2014564933,COMMON,OCTOPUS,MEA,240,KG,ES,11/17/14
2014564935,GREAT PEARL,OYSTER,JWL,232,NO,PH,11/15/14
2014564935,ABALONE,SHELL,JWL,212,NO,NZ,11/15/14
2014564935,,SHELL,JWL,39,NO,US,11/15/14
2014564935,,OYSTER,JWL,56,NO,PF,11/15/14
2014564935,,SEA FAN,JWL,8,NO,CN,11/15/14
2014564935,,OYSTER,JWL,65,NO,PH,11/15/14
2014564936,,OYSTER,SPR,3978,NO,ID,11/20/14
2014564937,PEARL,MUSSEL,SPR,22752,NO,CN,11/16/14
2014564937,PEARL,MUSSEL,SPR,3312,NO,CN,11/16/14
2014564938,,STARFISH,BOD,2454,NO,PH,11/18/14
2014564947,HIMILAYAN,TAHR,TRO,1,NO,NZ,11/13/14
2014564947,,ELK,TRO,1,NO,NZ,11/13/14
2014564947,ALPINE,CHAMOIS,TRO,1,NO,NZ,11/13/14
2014564950,,MELAMPUS,SHE,353,KG,TH,11/15/14
2014565436,WHITE-TAILED,DEER,TRO,1,NO,CA,11/17/14
2014565438,MOUNTAIN,GOAT,TRO,1,NO,CA,11/17/14
2014566669,BLACK,WILDEBEEST,TRO,1,NO,ZA,10/29/14
2014566669,BLUE,WILDEBEEST,TRO,1,NO,ZA,10/29/14
2014566669,,BUSH-PIG,TRO,1,NO,ZA,10/29/14
2014566669,COMMON,ELAND,TRO,1,NO,ZA,10/29/14
2014566669,,IMPALA,TRO,1,NO,ZA,10/29/14
2014566669,,NYALA,TRO,1,NO,ZA,10/29/14
2014566669,,HARTEBEEST,TRO,1,NO,ZA,10/29/14
2014566669,SABLE,ANTELOPE,TRO,1,NO,ZA,10/29/14
2014566677,CAPIZ,SHELL,SPR,248,NO,ID,11/20/14
2014566686,ARGENTINE SHORTFIN,SQUID,MEA,1996,KG,AR,11/20/14
2014566686,ARGENTINE SHORTFIN,SQUID,MEA,1627,KG,AR,11/20/14
2014566693,GREAT PEARL,OYSTER,JWL,164,NO,PH,11/16/14
2014566693,ABALONE,SHELL,JWL,140,NO,NZ,11/16/14
2014566693,,SHELL,JWL,17,NO,US,11/16/14
2014566693,,OYSTER,JWL,58,NO,PF,11/16/14
2014566693,,SEA FAN,JWL,2,NO,CN,11/16/14
2014566693,,OYSTER,JWL,16,NO,PH,11/16/14
2014567029,BRINE,SHRIMP,EGL,9288,NO,CN,11/18/14
2014567820,OLIVE,FLOUNDER,LIV,48,NO,KR,11/19/14
2014567820,OLIVE,FLOUNDER,LIV,48,NO,KR,11/19/14
2014567820,OLIVE,FLOUNDER,LIV,12,NO,KR,11/19/14
2014567820,CHINESE WEATHER,LOACH,LIV,750,NO,CN,11/19/14
2014567820,,SEA CUCUMBER,LIV,250,NO,KR,11/19/14
2014567820,,SEA CUCUMBER,LIV,1200,NO,KR,11/19/14
2014567820,,SEA PINEAPPLE,LIV,1500,NO,KR,11/19/14
2014567820,,SQUID,LIV,220,NO,KR,11/19/14
2014567820,,MUREX,LIV,50,NO,KR,11/19/14
2014568146,,WOLF,SKI,4,NO,CA,11/14/14
2014568146,AMERICAN BLACK,BEAR,SKI,5,NO,CA,11/14/14
2014568146,EURASIAN,ELK,SKI,1,NO,CA,11/14/14
2014568146,,ELK,SKI,3,NO,CA,11/14/14
2014568146,MOUNTAIN,GOAT,SKI,1,NO,CA,11/14/14
2014568146,STONE,SHEEP,SKI,4,NO,CA,11/14/14
2014568146,DALL'S,SHEEP,SKI,4,NO,CA,11/14/14
2014568160,OLIVE,FLOUNDER,LIV,204,NO,KR,11/19/14
2014568221,,TRITON,SPR,288,NO,CN,11/21/14
2014568221,GIANT,SCALLOP,SPR,288,NO,CN,11/21/14
2014568221,FROG,SHELL,SPR,288,NO,CN,11/21/14
2014568221,,ARK,SPR,288,NO,CN,11/21/14
2014568221,,SHELL,SPR,288,NO,CN,11/21/14
2014568221,VERTAGUS,SHELL,SPR,288,NO,CN,11/21/14
2014568222,,OYSTER,SPR,71680,NO,ID,11/20/14
2014568222,,OYSTER,SPR,2040,NO,ID,11/20/14
2014568222,TROCHA,SHELL,SPR,240,NO,AU,11/20/14
2014569094,,SQUID,MEA,4,KG,CN,9/16/14
2014569648,AMERICAN,BISON,SHO,96,NO,US,11/13/14
2014569650,TROCHA,SHELL,SPR,1000,NO,ID,11/23/14
2014569652,TROCHA,SHELL,SPR,5230,NO,ID,11/23/14
2014569653,TROCHA,SHELL,SPR,4000,NO,ID,11/23/14
2014569654,TROCHA,SHELL,SPR,6069,NO,ID,11/23/14
2014569655,TROCHA,SHELL,SPR,312,NO,ID,11/23/14
2014569656,OLIVE,FLOUNDER,LIV,60,NO,KR,11/21/14
2014569656,RIDGED-EYE,FLOUNDER,LIV,20,NO,KR,11/21/14
2014569656,WHIPARM,OCTOPUS,LIV,30,NO,KR,11/21/14
2014569656,,SEA PINEAPPLE,MEA,10,KG,KR,11/21/14
2014569658,NORTHERN SHORTFIN,SQUID,MEA,51,KG,KR,11/21/14
2014569658,NORTHERN SHORTFIN,SQUID,MEA,31,KG,KR,11/21/14
2014569658,NORTHERN SHORTFIN,SQUID,MEA,33,KG,KR,11/21/14
2014569659,NORTHERN SHORTFIN,SQUID,MEA,68,KG,CN,11/21/14
2014569659,NORTHERN SHORTFIN,SQUID,MEA,20,KG,KR,11/21/14
2014569659,NORTHERN SHORTFIN,SQUID,MEA,91,KG,KR,11/21/14
2014569659,,SEA PINEAPPLE,MEA,163,KG,KR,11/21/14
2014569659,,SEA PINEAPPLE,MEA,200,KG,KR,11/21/14
2014569659,NORTHERN SHORTFIN,SQUID,MEA,68,KG,KR,11/21/14
2014569669,,SQUID,MEA,5493,KG,CN,11/22/14
2014569676,BEKA,SQUID,MEA,1159,KG,KR,11/19/14
2014569676,BEKA,SQUID,MEA,908,KG,KR,11/19/14
2014569683,GREAT PEARL,OYSTER,JWL,314,NO,PH,11/21/14
2014569683,ABALONE,SHELL,JWL,171,NO,NZ,11/21/14
2014569683,,SHELL,JWL,68,NO,US,11/21/14
2014569683,,OYSTER,JWL,67,NO,PF,11/21/14
2014569683,,SEA FAN,JWL,6,NO,CN,11/21/14
2014569683,,OYSTER,JWL,45,NO,PH,11/21/14
2014569826,CAPIZ,SHELL,SPR,1158,NO,PH,11/18/14
2014569867,CHACMA,BABOON,TRO,1,NO,ZA,11/9/14
2014569867,,CARACAL,TRO,1,NO,ZA,11/9/14
2014569867,GREATER,KUDU,TRO,2,NO,ZA,11/9/14
2014569867,,GEMSBOK,TRO,2,NO,ZA,11/9/14
2014569867,COMMON,ELAND,TRO,1,NO,ZA,11/9/14
2014569867,,IMPALA,TRO,2,NO,ZA,11/9/14
2014569867,BLUE,WILDEBEEST,TRO,1,NO,ZA,11/9/14
2014569867,DESERT,WARTHOG,TRO,2,NO,ZA,11/9/14
2014569867,,SPRINGBOK,TRO,1,NO,ZA,11/9/14
2014569867,,HARTEBEEST,TRO,1,NO,ZA,11/9/14
2014569867,,BLESBOK,TRO,1,NO,ZA,11/9/14
2014569867,RED RIVER,HOG,TRO,1,NO,ZA,11/9/14
2014569867,,BUSHBUCK,TRO,1,NO,ZA,11/9/14
2014569867,BLACK,WILDEBEEST,TRO,1,NO,ZA,11/9/14
2014569873,ARCTIC,FOX,GAR,97,NO,CN,11/16/14
2014569881,CHACMA,BABOON,TRO,1,NO,ZA,11/12/14
2014569881,BLUE,WILDEBEEST,TRO,2,NO,ZA,11/12/14
2014569881,,BUSHBUCK,TRO,2,NO,ZA,11/12/14
2014569881,BUSH,DUIKER,TRO,1,NO,ZA,11/12/14
2014569881,COMMON,ELAND,TRO,1,NO,ZA,11/12/14
2014569881,,GEMSBOK,TRO,2,NO,ZA,11/12/14
2014569881,,IMPALA,TRO,2,NO,ZA,11/12/14
2014569881,GREATER,KUDU,TRO,1,NO,ZA,11/12/14
2014569881,,NYALA,TRO,2,NO,ZA,11/12/14
2014569881,COMMON,WARTHOG,TRO,2,NO,ZA,11/12/14
2014569881,,WATERBUCK,TRO,1,NO,ZA,11/12/14
2014569881,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,11/12/14
2014570529,AMERICAN,BISON,SHO,108,NO,US,11/23/14
2014570530,GREAT PEARL,OYSTER,SPR,624,NO,CN,11/21/14
2014570532,PEARL,MUSSEL,SPR,1008,NO,CN,11/28/14
2014570716,,TRITON,SPR,192,NO,CN,11/28/14
2014570716,GIANT,SCALLOP,SPR,192,NO,CN,11/28/14
2014570716,FROG,SHELL,SPR,192,NO,CN,11/28/14
2014570716,,ARK,SPR,192,NO,CN,11/28/14
2014570716,,SHELL,SPR,192,NO,CN,11/28/14
2014570716,VERTAGUS,SHELL,SPR,192,NO,CN,11/28/14
2014570796,COMMON,ELAND,TRO,1,NO,ZA,11/16/14
2014570796,,HARTEBEEST,TRO,1,NO,ZA,11/16/14
2014570796,,BLESBOK,TRO,1,NO,ZA,11/16/14
2014570796,,IMPALA,TRO,1,NO,ZA,11/16/14
2014570796,GREATER,KUDU,TRO,1,NO,ZA,11/16/14
2014570796,BLACK-BACKED,JACKAL,TRO,1,NO,ZA,11/16/14
2014570796,,SPRINGBOK,TRO,2,NO,ZA,11/16/14
2014570796,,BUSHBUCK,TRO,1,NO,ZA,11/16/14
2014570797,,SPRINGBOK,TRO,1,NO,ZA,11/16/14
2014570797,,GEMSBOK,TRO,1,NO,ZA,11/16/14
2014570797,,STEENBOK,TRO,1,NO,ZA,11/16/14
2014570797,BUSH,DUIKER,TRO,1,NO,ZA,11/16/14
2014570806,,SPRINGBOK,TRO,1,NO,ZA,11/16/14
2014570806,,BLESBOK,TRO,1,NO,ZA,11/16/14
2014570806,,GEMSBOK,TRO,1,NO,ZA,11/16/14
2014570806,,IMPALA,TRO,1,NO,ZA,11/16/14
2014570806,BLUE,WILDEBEEST,TRO,1,NO,ZA,11/16/14
2014570806,GREATER,KUDU,TRO,1,NO,ZA,11/16/14
2014570806,BUSH,DUIKER,TRO,1,NO,ZA,11/16/14
2014570806,DESERT,WARTHOG,TRO,1,NO,ZA,11/16/14
2014570807,BLACK,WILDEBEEST,TRO,1,NO,ZA,11/16/14
2014570807,BLUE,WILDEBEEST,TRO,1,NO,ZA,11/16/14
2014570807,,HARTEBEEST,TRO,1,NO,ZA,11/16/14
2014570807,,WATERBUCK,TRO,1,NO,ZA,11/16/14
2014570811,RED DISCUS,FISH,LIV,250,NO,MY,1/24/14
2014570812,,GEMSBOK,SKP,1,NO,NA,1/27/14
2014570812,BLACK,WILDEBEEST,SKP,1,NO,NA,1/27/14
2014570813,GREATER,KUDU,SKU,1,NO,NA,1/27/14
2014570813,,SPRINGBOK,SKU,1,NO,NA,1/27/14
2014570813,BLACK,WILDEBEEST,SKU,1,NO,NA,1/27/14
2014570813,SPOTTED,HYAENA,SKU,1,NO,NA,1/27/14
2014570813,HARTMANN'S MT.,ZEBRA,SKP,1,NO,NA,1/27/14
2014570813,SPOTTED,HYAENA,SKP,1,NO,NA,1/27/14
2014570813,COMMON,WARTHOG,TUS,1,NO,NA,1/27/14
2014570822,,CARP,LIV,955,NO,JP,2/5/14
2014570837,SHORT-TAILED,CHINCHILLA,LIV,2,NO,US,2/5/14
2014571128,,CARP,LIV,4920,NO,JP,2/11/14
2014571136,DISCUS,FISH,LIV,215,NO,MY,2/20/14
2014571137,,WATERBUCK,SKU,1,NO,ZA,3/11/14
2014571137,GREATER,KUDU,TRO,2,NO,ZA,3/11/14
2014571137,BLUE,WILDEBEEST,TRO,1,NO,ZA,3/11/14
2014571137,DESERT,WARTHOG,SKU,1,NO,ZA,3/11/14
2014571137,BURCHELL'S,ZEBRA,SKP,1,NO,ZA,3/11/14
2014571137,,IMPALA,SKU,3,NO,ZA,3/11/14
2014571147,,CARP,LIV,4640,NO,JP,3/18/14
2014571151,,CARP,LIV,1643,NO,JP,3/27/14
2014571153,,CARP,LIV,1694,NO,JP,4/2/14
2014571156,,ELK,TRO,1,NO,NZ,4/11/14
2014571156,FALLOW,DEER,TRO,2,NO,NZ,4/11/14
2014571156,ALPINE,CHAMOIS,TRO,1,NO,NZ,4/11/14
2014571159,YACARE,CAIMAN,LIV,1740,NO,JP,4/30/14
2014571160,GREATER,KUDU,TRO,1,NO,ZA,5/2/14
2014571160,AFRICAN,CIVET,TRO,1,NO,ZA,5/2/14
2014571164,N. AMERICAN BROWN,BEAR,RUG,1,NO,US,5/13/14
2014571167,GREATER,KUDU,TRO,1,NO,ZA,5/17/14
2014571167,,GEMSBOK,TRO,1,NO,ZA,5/17/14
2014571167,,SPRINGBOK,TRO,1,NO,ZA,5/17/14
2014571167,,IMPALA,TRO,1,NO,ZA,5/17/14
2014571169,GREATER,KUDU,TRO,1,NO,ZA,5/17/14
2014571169,,HARTEBEEST,TRO,1,NO,ZA,5/17/14
2014571169,,BLESBOK,TRO,1,NO,ZA,5/17/14
2014571171,,SPRINGBOK,TRO,1,NO,ZA,5/17/14
2014571171,,BLESBOK,TRO,1,NO,ZA,5/17/14
2014571171,,GEMSBOK,TRO,1,NO,ZA,5/17/14
2014571171,,IMPALA,TRO,1,NO,ZA,5/17/14
2014571175,,STEENBOK,TRO,1,NO,ZA,5/17/14
2014571175,,SPRINGBOK,TRO,1,NO,ZA,5/17/14
2014571175,,IMPALA,TRO,1,NO,ZA,5/17/14
2014571175,,GEMSBOK,TRO,1,NO,ZA,5/17/14
2014571175,GREATER,KUDU,TRO,1,NO,ZA,5/17/14
2014571175,,BLESBOK,TRO,1,NO,ZA,5/17/14
2014571183,MOLLUSC,SHELL,SPR,240,NO,PH,5/23/14
2014571184,AFRICAN,LION,TRO,1,NO,ZA,5/27/14
2014571184,BURCHELL'S,ZEBRA,TRO,2,NO,ZA,5/27/14
2014571184,BLUE,WILDEBEEST,TRO,1,NO,ZA,5/27/14
2014571184,SABLE,ANTELOPE,TRO,1,NO,ZA,5/27/14
2014571186,,CARP,LIV,3121,NO,JP,5/28/14
2014571193,FIDDLER,CRAB,CLA,11,NO,TH,6/17/14
2014571193,FIDDLER,CRAB,CLA,15,NO,TH,6/17/14
2014571193,FIDDLER,CRAB,CLA,35,NO,TH,6/17/14
2014571193,FIDDLER,CRAB,CLA,10,NO,TH,6/17/14
2014571193,FIDDLER,CRAB,CLA,11,NO,TH,6/17/14
2014571195,SUN,PARAKEET,LIV,1,NO,US,6/25/14
2014571195,BLUE-HEADED,PARROT,LIV,1,NO,US,6/25/14
2014571195,GREY,PARROT,LIV,1,NO,US,6/25/14
2014571195,JANDAYA,PARAKEET,LIV,1,NO,US,6/25/14
2014571195,RED-SHOULDERED,MACAW,LIV,1,NO,US,6/25/14
2014571197,CORN,SNAKE,LIV,1,NO,US,7/3/14
2014571200,,ELK,HOR,9,KG,AU,7/20/14
2014571200,,DINGO,SKU,1,KG,AU,7/20/14
2014571203,RED DISCUS,FISH,LIV,280,NO,TH,7/28/14
2014571204,GREATER,KUDU,TRO,1,NO,NA,7/29/14
2014571204,,GEMSBOK,TRO,1,NO,NA,7/29/14
2014571204,COMMON,ELAND,TRO,1,NO,NA,7/29/14
2014571204,BURCHELL'S,ZEBRA,SKI,1,NO,NA,7/29/14
2014571229,,GIRAFFE,TRO,1,NO,ZA,9/7/14
2014571229,GREATER,KUDU,TRO,1,NO,ZA,9/7/14
2014571229,SOUTHERN,REEDBUCK,TRO,1,NO,ZA,9/7/14
2014571229,MOUNTAIN,REEDBUCK,TRO,1,NO,ZA,9/7/14
2014571229,,SPRINGBOK,TRO,1,NO,ZA,9/7/14
2014571229,,BLESBOK,TRO,1,NO,ZA,9/7/14
2014571258,RED DISCUS,FISH,LIV,310,NO,TH,9/29/14
2014571262,ROCKY MT BIGHORN,SHEEP,TRO,1,NO,CA,10/10/14
2014571281,,ELK,MED,15,KG,CA,10/17/14
2014571300,,MALLARD,TRO,20,NO,CA,10/23/14
2014571300,NORTHERN,PINTAIL,TRO,1,NO,CA,10/23/14
2014571300,GRTR WHITE-FRONTED,GOOSE,TRO,1,NO,CA,10/23/14
2014571304,,MALLARD,TRO,20,NO,CA,10/29/14
2014571307,NORTHERN,PINTAIL,TRO,1,NO,CA,10/23/14
2014571307,,MALLARD,TRO,19,NO,CA,10/23/14
2014571312,SHARP-TAILED,GROUSE,TRO,4,NO,CA,10/23/14
2014571312,,MALLARD,TRO,20,NO,CA,10/23/14
2014571312,NORTHERN,PINTAIL,TRO,1,NO,CA,10/23/14
2014571315,,MALLARD,TRO,20,NO,CA,10/23/14
2014571315,NORTHERN,PINTAIL,TRO,1,NO,CA,10/23/14
2014571316,,MALLARD,TRO,20,NO,CA,10/23/14
2014571316,NORTHERN,PINTAIL,TRO,1,NO,CA,10/23/14
2014571329,,SPRINGBOK,TRO,5,NO,ZA,11/13/14
2014571329,BURCHELL'S,ZEBRA,TRO,1,NO,ZA,11/13/14
2014571329,COMMON,ELAND,TRO,1,NO,ZA,11/13/14
2014571329,,GEMSBOK,TRO,1,NO,ZA,11/13/14
2014571329,DESERT,WARTHOG,TRO,1,NO,ZA,11/13/14
2014571329,GREATER,KUDU,TRO,1,NO,ZA,11/13/14
2014571329,BLACK,WILDEBEEST,TRO,1,NO,ZA,11/13/14
2014571650,CAPE,ROBIN-CHAT,FEA,6,NO,ZA,11/22/14
2014571650,KARROO SCRUB,ROBIN,FEA,8,NO,ZA,11/22/14
2014571650,CAPE,BULBUL,FEA,9,NO,ZA,11/22/14
2014571650,GREY-BACKED,CISTICOLA,FEA,2,NO,ZA,11/22/14
2014571650,KAROO,PRINIA,FEA,9,NO,ZA,11/22/14
2014571650,BAR-THROATED,APALIS,FEA,3,NO,ZA,11/22/14
2014571650,CAPE,WHITE-EYE,FEA,6,NO,ZA,11/22/14
2014571650,CAPE,GRASSBIRD,FEA,1,NO,ZA,11/22/14
2014571650,LAYARD'S,WARBLER,FEA,1,NO,ZA,11/22/14
2014571650,CHESTNUT-VENTED,WARBLER,FEA,3,NO,ZA,11/22/14
